condition,case,category,wer,wder,sub,del,ins,ref_words,hyp_words
v2_vad_off,RES0207,RES,0.15527950310559,0.0514138817480719,50,27,48,805,826
model_turbo,CAR0002,CAR,0.2469483568075117,0.1169811320754717,74,5,184,1065,1244
model_turbo,DER0001,DER,0.1583892617449664,0.0117160578911095,95,39,102,1490,1553
model_turbo,GAS0007,GAS,0.1444695259593679,0.0139860139860139,52,28,48,886,906
model_turbo,GEN0001,GEN,0.1148587055606198,0.0157699443413729,52,19,55,1097,1133
model_turbo,MSK0008,MSK,0.2056338028169014,0.0042735042735042,127,16,149,1420,1553
model_turbo,MSK0013,MSK,0.1728942368587713,0.0057507987220447,106,14,153,1579,1718
model_turbo,MSK0017,MSK,0.1583333333333333,0.0340211935303959,113,7,165,1800,1958
model_turbo,MSK0025,MSK,0.1568241469816273,0.0126666666666666,80,24,135,1524,1635
model_turbo,MSK0026,MSK,0.1826923076923076,0.0022371364653243,93,11,143,1352,1484
model_turbo,MSK0041,MSK,0.185823754789272,0.0038734667527437,110,17,164,1566,1713
model_turbo,MSK0046,MSK,0.1349840255591054,0.0136765888978278,76,9,84,1252,1327
model_turbo,RES0012,RES,0.1570405727923627,0.0419716935090287,143,46,140,2095,2189
model_turbo,RES0021,RES,0.1836248012718601,0.0048154093097913,88,12,131,1258,1377
model_turbo,RES0025,RES,0.1983953318745441,0.0067567567567567,110,39,123,1371,1455
model_turbo,RES0030,RES,0.169477234401349,0.011986301369863,83,18,100,1186,1268
model_turbo,RES0047,RES,0.1579257513258691,0.0443911217756448,109,30,129,1697,1796
model_turbo,RES0051,RES,0.2307692307692307,0.0031185031185031,75,13,137,975,1099
model_turbo,RES0052,RES,0.25,0.0148883374689826,93,14,98,820,904
model_turbo,RES0053,RES,0.2089864158829676,0.0242616033755274,137,18,245,1914,2141
model_turbo,RES0059,RES,0.2198211624441132,0.0120030007501875,103,9,183,1342,1516
model_turbo,RES0062,RES,0.2151702786377708,0.0062434963579604,123,16,278,1938,2200
model_turbo,RES0071,RES,0.2191358024691358,0.065079365079365,64,36,184,1296,1444
model_turbo,RES0074,RES,0.2854799015586546,0.0338563170933113,87,8,253,1219,1464
model_turbo,RES0083,RES,0.2080329557157569,0.0117270788912579,52,33,117,971,1055
model_turbo,RES0098,RES,0.2094313453536754,0.0473867595818815,80,7,215,1442,1650
model_turbo,RES0100,RES,0.1585365853658536,0.0439624853458382,92,16,165,1722,1871
model_turbo,RES0104,RES,0.1625163826998689,0.0488798370672097,86,53,109,1526,1582
model_turbo,RES0106,RES,0.18854415274463,0.0796100731112916,88,26,123,1257,1354
model_turbo,RES0109,RES,0.1720183486238532,0.0951276102088167,55,10,85,872,947
model_turbo,RES0118,RES,0.0744138634046891,0.0041753653444676,33,23,17,981,975
model_turbo,RES0123,RES,0.1146605818596691,0.0125074449076831,53,74,74,1753,1753
model_turbo,RES0127,RES,0.1604503870513722,0.0157142857142857,81,21,126,1421,1526
model_turbo,RES0132,RES,0.0790797987059669,0.0029304029304029,35,26,49,1391,1414
model_turbo,RES0134,RES,0.0953475014359563,0.0023952095808383,28,71,67,1741,1737
model_turbo,RES0143,RES,0.129004329004329,0.0062667860340196,38,38,73,1155,1190
model_turbo,RES0155,RES,0.1748998664886515,0.0203651685393258,87,74,101,1498,1525
model_turbo,RES0160,RES,0.1996386630532972,0.0083102493074792,84,24,113,1107,1196
model_turbo,RES0163,RES,0.1595197255574614,0.0078397212543554,78,18,90,1166,1238
model_turbo,RES0173,RES,0.2063882063882063,0.0142617449664429,101,29,122,1221,1314
model_turbo,RES0207,RES,0.1590062111801242,0.0479274611398963,37,33,58,805,830
merge_gap_200,CAR0002,CAR,0.2375586854460094,0.1185958254269449,70,11,172,1065,1226
merge_gap_200,DER0001,DER,0.1328859060402684,0.00768156424581,87,58,53,1490,1485
merge_gap_200,GAS0007,GAS,0.1444695259593679,0.0151869158878504,52,30,46,886,902
merge_gap_200,GEN0001,GEN,0.1093892433910665,0.0141509433962264,48,37,35,1097,1095
merge_gap_200,MSK0008,MSK,0.2176056338028169,0.0143472022955523,126,26,157,1420,1551
merge_gap_200,MSK0013,MSK,0.1861937935402153,0.0044785668586052,108,16,170,1579,1733
merge_gap_200,MSK0017,MSK,0.1477777777777777,0.0279361459521094,110,46,110,1800,1864
merge_gap_200,MSK0025,MSK,0.1594488188976378,0.0152116402116402,81,12,150,1524,1662
merge_gap_200,MSK0026,MSK,0.1856508875739645,0.0052950075642965,83,30,138,1352,1460
merge_gap_200,MSK0041,MSK,0.1532567049808429,0.0019815059445178,99,52,89,1566,1603
merge_gap_200,MSK0046,MSK,0.1381789137380191,0.0146460537021969,77,23,73,1252,1302
merge_gap_200,RES0012,RES,0.1852028639618138,0.0449826989619377,145,72,171,2095,2194
merge_gap_200,RES0021,RES,0.1899841017488076,0.0049220672682526,86,39,114,1258,1333
merge_gap_200,RES0025,RES,0.1976659372720642,0.0023041474654377,97,69,105,1371,1407
merge_gap_200,RES0030,RES,0.1239460370994941,0.0106100795755968,67,55,25,1186,1156
merge_gap_200,RES0047,RES,0.140247495580436,0.0099688473520249,94,92,52,1697,1657
merge_gap_200,RES0051,RES,0.2461538461538461,0.0199789695057833,77,24,139,975,1090
merge_gap_200,RES0052,RES,0.2439024390243902,0.016270337922403,95,21,84,820,883
merge_gap_200,RES0053,RES,0.199582027168234,0.0297397769516728,146,31,205,1914,2088
merge_gap_200,RES0059,RES,0.2034277198211624,0.0211480362537764,101,18,154,1342,1478
merge_gap_200,RES0062,RES,0.2162022703818369,0.0078003120124804,122,15,282,1938,2205
merge_gap_200,RES0071,RES,0.253858024691358,0.07265625,74,16,239,1296,1519
merge_gap_200,RES0074,RES,0.3256767842493847,0.0444810543657331,93,5,299,1219,1513
merge_gap_200,RES0083,RES,0.2276004119464469,0.010593220338983,54,27,140,971,1084
merge_gap_200,RES0098,RES,0.1366158113730929,0.0337643678160919,69,50,78,1442,1470
merge_gap_200,RES0100,RES,0.1387921022067363,0.041267942583732,92,50,97,1722,1769
merge_gap_200,RES0104,RES,0.1415465268676277,0.0531400966183574,72,77,67,1526,1516
merge_gap_200,RES0106,RES,0.1797931583134447,0.0797396257119609,92,28,106,1257,1335
merge_gap_200,RES0109,RES,0.1720183486238532,0.089049338146811,54,41,55,872,886
merge_gap_200,RES0118,RES,0.09072375127421,0.0052246603970741,35,24,30,981,987
merge_gap_200,RES0123,RES,0.1523103251568739,0.0161390440720049,56,142,69,1753,1680
merge_gap_200,RES0127,RES,0.1829697396199859,0.0170818505338078,78,16,166,1421,1571
merge_gap_200,RES0132,RES,0.111430625449317,0.0029761904761904,49,47,59,1391,1403
merge_gap_200,RES0134,RES,0.1200459506031016,0.0044303797468354,28,161,20,1741,1600
merge_gap_200,RES0143,RES,0.1593073593073593,0.0097087378640776,37,125,22,1155,1052
merge_gap_200,RES0155,RES,0.2122830440587449,0.0354984894259818,107,174,37,1498,1361
merge_gap_200,RES0160,RES,0.1291779584462511,0.0038684719535783,49,73,21,1107,1055
merge_gap_200,RES0163,RES,0.1886792452830188,0.0096745822339489,88,29,103,1166,1240
merge_gap_200,RES0173,RES,0.1687141687141687,0.0154905335628227,111,59,36,1221,1198
merge_gap_200,RES0207,RES,0.1913043478260869,0.055198973042362,56,26,72,805,851
v2_merge150,CAR0002,CAR,0.1746478873239436,0.1268151016456921,74,32,80,1065,1113
v2_merge150,DER0001,DER,0.1322147651006711,0.0106082036775106,82,76,39,1490,1453
v2_merge150,GAS0007,GAS,0.1478555304740406,0.0161290322580645,60,18,53,886,921
v2_merge150,GEN0001,GEN,0.1093892433910665,0.0123927550047664,48,48,24,1097,1073
v2_merge150,MSK0008,MSK,0.1176056338028169,0.0029411764705882,97,60,10,1420,1370
v2_merge150,MSK0013,MSK,0.110196326789107,0.0059721300597213,83,72,19,1579,1526
v2_merge150,MSK0017,MSK,0.1377777777777777,0.0107206670637284,104,121,23,1800,1702
v2_merge150,MSK0025,MSK,0.1010498687664042,0.0117241379310344,66,74,14,1524,1464
v2_merge150,MSK0026,MSK,0.0784023668639053,0.0038669760247486,29,59,18,1352,1311
v2_merge150,MSK0041,MSK,0.1787994891443167,0.0045278137128072,101,20,159,1566,1705
v2_merge150,MSK0046,MSK,0.1317891373801916,0.0160472972972972,75,68,22,1252,1206
v2_merge150,RES0012,RES,0.147016706443914,0.0376984126984126,130,79,99,2095,2115
v2_merge150,RES0021,RES,0.1391096979332273,0.0042265426880811,79,75,21,1258,1204
v2_merge150,RES0025,RES,0.1648431801604668,0.0087301587301587,86,111,29,1371,1289
v2_merge150,RES0030,RES,0.1146711635750421,0.0104257167680278,74,35,27,1186,1178
v2_merge150,RES0047,RES,0.1526222746022392,0.0057434588385449,106,130,23,1697,1590
v2_merge150,RES0051,RES,0.1343589743589743,0.0032154340836012,63,42,26,975,959
v2_merge150,RES0052,RES,0.1804878048780487,0.0182291666666666,70,52,26,820,794
v2_merge150,RES0053,RES,0.1739811912225705,0.0255863539445629,130,38,165,1914,2041
v2_merge150,RES0059,RES,0.1192250372578241,0.0131375579598145,74,48,38,1342,1332
v2_merge150,RES0062,RES,0.1279669762641898,0.0069742489270386,104,74,70,1938,1934
v2_merge150,RES0071,RES,0.1280864197530864,0.0586345381526104,61,51,54,1296,1299
v2_merge150,RES0074,RES,0.1246923707957342,0.0381355932203389,67,39,46,1219,1226
v2_merge150,RES0083,RES,0.121524201853759,0.0076169749727965,44,52,22,971,941
v2_merge150,RES0098,RES,0.1338418862690707,0.0331920903954802,73,26,94,1442,1510
v2_merge150,RES0100,RES,0.1335656213704994,0.0411985018726591,75,120,35,1722,1637
v2_merge150,RES0104,RES,0.1612057667103538,0.0483221476510067,81,36,129,1526,1619
v2_merge150,RES0106,RES,0.1431980906921241,0.0795644891122278,73,63,44,1257,1238
v2_merge150,RES0109,RES,0.1571100917431192,0.0670037926675094,42,81,14,872,805
v2_merge150,RES0118,RES,0.1233435270132517,0.0068104426787741,18,100,3,981,884
v2_merge150,RES0123,RES,0.1563034797490017,0.0102893890675241,51,198,25,1753,1580
v2_merge150,RES0127,RES,0.1695988740323715,0.0156806842480399,77,18,146,1421,1549
v2_merge150,RES0132,RES,0.1308411214953271,0.0024232633279483,24,153,5,1391,1243
v2_merge150,RES0134,RES,0.1165996553704767,0.0025300442757748,23,160,20,1741,1601
v2_merge150,RES0143,RES,0.1774891774891775,0.0090452261306532,35,160,10,1155,1005
v2_merge150,RES0155,RES,0.1428571428571428,0.0189606741573033,75,74,65,1498,1489
v2_merge150,RES0160,RES,0.1282746160794941,0.0038797284190106,49,76,17,1107,1048
v2_merge150,RES0163,RES,0.1106346483704974,0.0090826521344232,28,65,36,1166,1137
v2_merge150,RES0173,RES,0.1556101556101556,0.011314186248912,92,72,26,1221,1175
v2_merge150,RES0207,RES,0.1403726708074534,0.0489417989417989,46,49,18,805,774
tpe_trial32,CAR0002,CAR,0.1342723004694835,0.1082926829268292,59,40,44,1065,1069
tpe_trial32,DER0001,DER,0.1255033557046979,0.0112438510189739,84,67,36,1490,1459
tpe_trial32,GAS0007,GAS,0.1478555304740406,0.0149082568807339,62,14,55,886,927
tpe_trial32,GEN0001,GEN,0.1084776663628076,0.0143129770992366,45,49,25,1097,1073
tpe_trial32,MSK0008,MSK,0.1204225352112676,0.0029239766081871,103,52,16,1420,1384
tpe_trial32,MSK0013,MSK,0.0823305889803673,0.0073284477015323,36,78,16,1579,1517
tpe_trial32,MSK0017,MSK,0.1438888888888889,0.0090689238210399,98,146,15,1800,1669
tpe_trial32,MSK0025,MSK,0.1049868766404199,0.0110803324099723,64,80,16,1524,1460
tpe_trial32,MSK0026,MSK,0.1109467455621301,0.0054559625876851,63,69,18,1352,1301
tpe_trial32,MSK0041,MSK,0.1602809706257982,0.0039087947882736,99,31,121,1566,1656
tpe_trial32,MSK0046,MSK,0.1309904153354632,0.0135021097046413,72,67,25,1252,1210
tpe_trial32,RES0012,RES,0.1417661097852028,0.0390243902439024,129,45,123,2095,2173
tpe_trial32,RES0021,RES,0.1740858505564388,0.003228410008071,90,19,110,1258,1349
tpe_trial32,RES0025,RES,0.1611962071480671,0.0110062893081761,95,99,27,1371,1299
tpe_trial32,RES0030,RES,0.112141652613828,0.0138528138528138,72,31,30,1186,1185
tpe_trial32,RES0047,RES,0.1113730111962286,0.0055012224938875,91,61,37,1697,1673
tpe_trial32,RES0051,RES,0.1323076923076923,0.0042735042735042,64,39,26,975,962
tpe_trial32,RES0052,RES,0.1768292682926829,0.0169712793733681,67,54,24,820,790
tpe_trial32,RES0053,RES,0.1776384535005224,0.0250533049040511,126,38,176,1914,2052
tpe_trial32,RES0059,RES,0.1214605067064083,0.0116279069767441,78,52,33,1342,1323
tpe_trial32,RES0062,RES,0.132094943240454,0.0096102509343299,114,65,77,1938,1950
tpe_trial32,RES0071,RES,0.1226851851851851,0.0637450199203187,59,41,59,1296,1314
tpe_trial32,RES0074,RES,0.1238720262510254,0.0386879730866274,76,30,45,1219,1234
tpe_trial32,RES0083,RES,0.1287332646755921,0.0075839653304442,54,48,23,971,946
tpe_trial32,RES0098,RES,0.1352288488210818,0.0354609929078014,68,32,95,1442,1505
tpe_trial32,RES0104,RES,0.127129750982962,0.0461861441567529,67,97,30,1526,1459
tpe_trial32,RES0106,RES,0.1384248210023866,0.0769230769230769,67,61,46,1257,1242
tpe_trial32,RES0109,RES,0.1525229357798165,0.0663329161451814,45,73,15,872,814
tpe_trial32,RES0118,RES,0.1365953109072375,0.0045924225028702,20,110,4,981,875
tpe_trial32,RES0123,RES,0.1129492298916143,0.0096211665664461,51,90,57,1753,1720
tpe_trial32,RES0127,RES,0.1688951442646024,0.0142247510668563,75,15,150,1421,1556
tpe_trial32,RES0132,RES,0.1193386053199137,0.0047468354430379,31,127,8,1391,1272
tpe_trial32,RES0134,RES,0.1200459506031016,0.003814367450731,23,168,18,1741,1591
tpe_trial32,RES0143,RES,0.1593073593073593,0.0068829891838741,34,138,12,1155,1029
tpe_trial32,RES0155,RES,0.1748998664886515,0.0195930670685757,71,171,20,1498,1347
tpe_trial32,RES0160,RES,0.1084010840108401,0.0029013539651837,30,73,17,1107,1051
tpe_trial32,RES0163,RES,0.1286449399656946,0.0105726872246696,50,31,69,1166,1204
tpe_trial32,RES0173,RES,0.1482391482391482,0.010371650821089,95,64,22,1221,1179
tpe_trial32,RES0207,RES,0.146583850931677,0.0483660130718954,52,40,26,805,791
tpe_trial35,CAR0002,CAR,0.1624413145539906,0.1311004784688995,61,20,92,1065,1137
tpe_trial35,DER0001,DER,0.1570469798657718,0.0352209944751381,90,42,102,1490,1550
tpe_trial35,GAS0007,GAS,0.1478555304740406,0.0256410256410256,50,28,53,886,911
tpe_trial35,GEN0001,GEN,0.1276207839562443,0.0435992578849721,47,19,74,1097,1152
tpe_trial35,MSK0008,MSK,0.1809859154929577,0.0431344356578001,116,29,112,1420,1503
tpe_trial35,MSK0013,MSK,0.1716276124129195,0.0439276485788113,101,31,139,1579,1687
tpe_trial35,MSK0017,MSK,0.1488888888888888,0.0287221570926143,104,94,70,1800,1776
tpe_trial35,MSK0025,MSK,0.1384514435695538,0.0485695276114437,82,21,108,1524,1611
tpe_trial35,MSK0026,MSK,0.143491124260355,0.0212765957446808,79,36,79,1352,1395
tpe_trial35,MSK0041,MSK,0.1481481481481481,0.0221787345075016,96,33,103,1566,1636
tpe_trial35,MSK0046,MSK,0.1533546325878594,0.0412457912457912,75,64,53,1252,1241
tpe_trial35,RES0012,RES,0.1799522673031026,0.0505701536936043,134,78,165,2095,2182
tpe_trial35,RES0021,RES,0.1732909379968203,0.0290215588723051,83,52,83,1258,1289
tpe_trial35,RES0025,RES,0.1852662290299051,0.0302800908402725,103,50,101,1371,1422
tpe_trial35,RES0030,RES,0.1517706576728499,0.0371009490940465,70,27,83,1186,1242
tpe_trial35,RES0047,RES,0.1467295226870948,0.0310322989233692,89,118,42,1697,1621
tpe_trial35,RES0051,RES,0.1723076923076923,0.0179514255543822,65,28,75,975,1022
tpe_trial35,RES0052,RES,0.2048780487804878,0.0406091370558375,85,32,51,820,839
tpe_trial35,RES0053,RES,0.2204806687565308,0.0420884389984017,135,37,250,1914,2127
tpe_trial35,RES0059,RES,0.15424739195231,0.0334855403348554,93,28,86,1342,1400
tpe_trial35,RES0062,RES,0.1733746130030959,0.0168776371308016,115,42,179,1938,2075
tpe_trial35,RES0071,RES,0.1473765432098765,0.0697858842188739,56,35,100,1296,1361
tpe_trial35,RES0074,RES,0.2239540607054963,0.0482529118136439,75,17,181,1219,1383
tpe_trial35,RES0083,RES,0.1750772399588053,0.0223404255319148,52,31,87,971,1027
tpe_trial35,RES0098,RES,0.1373092926490984,0.0490056818181818,67,34,97,1442,1505
tpe_trial35,RES0100,RES,0.1364692218350754,0.0570749108204518,83,40,112,1722,1794
tpe_trial35,RES0104,RES,0.1618610747051114,0.0604810996563573,67,71,109,1526,1564
tpe_trial35,RES0106,RES,0.1551312649164677,0.0804311774461028,81,51,63,1257,1269
tpe_trial35,RES0109,RES,0.1651376146788991,0.0776818742293464,51,61,32,872,843
tpe_trial35,RES0118,RES,0.1039755351681957,0.0175246440306681,25,68,9,981,922
tpe_trial35,RES0123,RES,0.1317741015402167,0.0273122284295468,36,142,53,1753,1664
tpe_trial35,RES0127,RES,0.1597466572836031,0.0311820159535895,75,42,110,1421,1489
tpe_trial35,RES0132,RES,0.1020848310567936,0.0244648318042813,25,83,34,1391,1342
tpe_trial35,RES0134,RES,0.0941987363584147,0.0399274047186932,26,88,50,1741,1703
tpe_trial35,RES0143,RES,0.1584415584415584,0.0197554092191909,51,92,40,1155,1103
tpe_trial35,RES0155,RES,0.1588785046728972,0.0368532955350815,82,87,69,1498,1480
tpe_trial35,RES0160,RES,0.1499548328816621,0.0182166826462128,61,64,41,1107,1084
tpe_trial35,RES0163,RES,0.1500857632933104,0.0232766338406445,65,49,61,1166,1178
tpe_trial35,RES0173,RES,0.1793611793611793,0.0338983050847457,92,41,86,1221,1266
tpe_trial35,RES0207,RES,0.1677018633540372,0.0609597924773022,52,34,49,805,820
canary,CAR0002,CAR,0.16619718309859155,0.11008230452674897,66,93,18,1065,990
canary,DER0001,DER,0.1906040268456376,0.0051928783382789315,97,142,45,1490,1393
canary,GAS0007,GAS,0.17720090293453725,0.011235955056179775,48,85,24,886,825
canary,GEN0001,GEN,0.16955332725615316,0.012295081967213115,48,121,17,1097,993
canary,MSK0008,MSK,0.2352112676056338,0.01201716738197425,72,255,7,1420,1172
canary,MSK0013,MSK,0.16972767574414185,0.005547850208044383,104,137,27,1579,1469
canary,MSK0017,MSK,0.21888888888888888,0.006514657980456026,112,265,17,1800,1552
canary,MSK0025,MSK,0.17979002624671916,0.015209125475285171,60,209,5,1524,1320
canary,MSK0026,MSK,0.21153846153846154,0.009649122807017544,62,212,12,1352,1152
canary,MSK0041,MSK,0.19859514687100893,0.011160714285714286,77,222,12,1566,1356
canary,MSK0046,MSK,0.1869009584664537,0.01948051948051948,50,174,10,1252,1088
canary,RES0012,RES,0.2109785202863962,0.047619047619047616,121,268,53,2095,1880
canary,RES0021,RES,0.22813990461049286,0.0107421875,41,234,12,1258,1036
canary,RES0025,RES,0.2188183807439825,0.005050505050505051,101,183,16,1371,1204
canary,RES0030,RES,0.1433389544688027,0.012681159420289856,66,82,22,1186,1126
canary,RES0047,RES,0.23217442545668826,0.01444043321299639,74,312,8,1697,1393
canary,RES0051,RES,0.1753846153846154,0.004419889502762431,66,70,35,975,940
canary,RES0052,RES,0.2890243902439024,0.0183206106870229,54,165,18,820,673
canary,RES0053,RES,0.22466039707419017,0.04027617951668585,155,176,99,1914,1837
canary,RES0059,RES,0.20938897168405365,0.018867924528301886,69,176,36,1342,1202
canary,RES0062,RES,0.20743034055727555,0.017210682492581602,100,253,49,1938,1734
canary,RES0071,RES,0.18055555555555555,0.07547169811320754,70,130,34,1296,1200
canary,RES0074,RES,0.17309269893355209,0.0389948006932409,93,65,53,1219,1207
canary,RES0083,RES,0.19979402677651906,0.00589622641509434,49,123,22,971,870
canary,RES0098,RES,0.16574202496532595,0.0351288056206089,67,161,11,1442,1292
canary,RES0100,RES,0.17479674796747968,0.0436241610738255,62,232,7,1722,1497
canary,RES0104,RES,0.17496723460026212,0.045420699925539834,67,183,17,1526,1360
canary,RES0106,RES,0.17024661893396978,0.07692307692307693,84,113,17,1257,1161
canary,RES0109,RES,0.21788990825688073,0.06703146374829001,45,141,4,872,735
canary,RES0118,RES,0.19164118246687054,0.0036319612590799033,30,155,3,981,829
canary,RES0123,RES,0.1939532230462065,0.02552048354600403,58,264,18,1753,1507
canary,RES0127,RES,0.17593244194229415,0.017713365539452495,50,179,21,1421,1263
canary,RES0132,RES,0.1746944644140906,0.0025,47,191,5,1391,1205
canary,RES0134,RES,0.16542217116599656,0.00991407799074686,38,228,22,1741,1535
canary,RES0143,RES,0.1670995670995671,0.004921259842519685,43,139,11,1155,1027
canary,RES0155,RES,0.22897196261682243,0.024429967426710098,62,270,11,1498,1239
canary,RES0160,RES,0.1996386630532972,0.006355932203389831,46,163,12,1107,956
canary,RES0163,RES,0.20497427101200685,0.019289340101522844,44,181,14,1166,999
canary,RES0173,RES,0.19492219492219492,0.01699463327370304,112,103,23,1221,1141
canary,RES0207,RES,0.21366459627329193,0.05346820809248555,47,113,12,805,704
